"TIME","GEO","C_BIRTH","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2018","Czechia","Foreign country","Total","Males","Number","266 867",""
"2018","Czechia","Foreign country","Total","Females","Number","200 713",""
"2018","Czechia","Foreign country","Less than 15 years","Total","Number","18 020",""
"2018","Czechia","Foreign country","Less than 15 years","Males","Number","9 282",""
"2018","Czechia","Foreign country","Less than 15 years","Females","Number","8 738",""
"2018","Czechia","Foreign country","From 15 to 64 years","Total","Number","424 372",""
"2018","Czechia","Foreign country","From 15 to 64 years","Males","Number","244 036",""
"2018","Czechia","Foreign country","From 15 to 64 years","Females","Number","180 336",""
"2018","Czechia","Foreign country","65 years or over","Total","Number","25 188",""
"2018","Czechia","Foreign country","65 years or over","Males","Number","13 549",""
"2018","Czechia","Foreign country","65 years or over","Females","Number","11 639",""
"2018","Denmark","Total","Total","Total","Number","5 781 190",""
"2018","Denmark","Total","Total","Males","Number","2 876 473",""
"2018","Denmark","Total","Total","Females","Number","2 904 717",""
"2018","Denmark","Total","Less than 15 years","Total","Number","960 570",""
"2018","Denmark","Total","Less than 15 years","Males","Number","492 621",""
"2018","Denmark","Total","Less than 15 years","Females","Number","467 949",""
"2018","Denmark","Total","From 15 to 64 years","Total","Number","3 704 557",""
"2018","Denmark","Total","From 15 to 64 years","Males","Number","1 871 389",""
"2018","Denmark","Total","From 15 to 64 years","Females","Number","1 833 168",""
"2018","Denmark","Total","65 years or over","Total","Number","1 116 063",""
"2018","Denmark","Total","65 years or over","Males","Number","512 463",""
"2018","Denmark","Total","65 years or over","Females","Number","603 600",""
"2018","Denmark","Reporting country","Total","Total","Number","5 089 851",""
"2018","Denmark","Reporting country","Total","Males","Number","2 534 699",""
"2018","Denmark","Reporting country","Total","Females","Number","2 555 152",""
"2018","Denmark","Reporting country","Less than 15 years","Total","Number","907 212",""
"2018","Denmark","Reporting country","Less than 15 years","Males","Number","465 170",""
"2018","Denmark","Reporting country","Less than 15 years","Females","Number","442 042",""
"2018","Denmark","Reporting country","From 15 to 64 years","Total","Number","3 124 804",""
"2018","Denmark","Reporting country","From 15 to 64 years","Males","Number","1 583 569",""
"2018","Denmark","Reporting country","From 15 to 64 years","Females","Number","1 541 235",""
"2018","Denmark","Reporting country","65 years or over","Total","Number","1 057 835",""
"2018","Denmark","Reporting country","65 years or over","Males","Number","485 960",""
"2018","Denmark","Reporting country","65 years or over","Females","Number","571 875",""
"2018","Denmark","Foreign country","Total","Total","Number","690 549",""
"2018","Denmark","Foreign country","Total","Males","Number","341 312",""
"2018","Denmark","Foreign country","Total","Females","Number","349 237",""
