"TIME","GEO","AGE","AGEDEF","UNIT","Value","Flag and Footnotes"
"1970","Montenegro","Total","Age in completed years","Number",":",""
"1970","North Macedonia","Total","Age in completed years","Number",":",""
"1970","Malta","Total","Age in completed years","Number",":",""
"1970","Netherlands","Total","Age in completed years","Number","2.57166",""
"1970","Norway","Total","Age in completed years","Number","2.50406",""
"1970","Poland","Total","Age in completed years","Number",":",""
"1970","Portugal","Total","Age in completed years","Number","3.00732",""
"1970","Romania","Total","Age in completed years","Number",":",""
"1970","Serbia","Total","Age in completed years","Number",":",""
"1970","Russia","Total","Age in completed years","Number",":",""
"1970","Sweden","Total","Age in completed years","Number","1.92069",""
"1970","Slovenia","Total","Age in completed years","Number",":",""
"1970","Slovakia","Total","Age in completed years","Number","2.41164",""
"1970","San Marino","Total","Age in completed years","Number",":",""
"1970","Turkey","Total","Age in completed years","Number",":",""
"1970","Ukraine","Total","Age in completed years","Number",":",""
"1970","United Kingdom","Total","Age in completed years","Number",":",""
"1970","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"1971","Andorra","Total","Age in completed years","Number",":",""
"1971","Albania","Total","Age in completed years","Number",":",""
"1971","Armenia","Total","Age in completed years","Number",":",""
"1971","Austria","Total","Age in completed years","Number","2.19850",""
"1971","Azerbaijan","Total","Age in completed years","Number",":",""
"1971","Belgium","Total","Age in completed years","Number","2.21071",""
"1971","Bulgaria","Total","Age in completed years","Number","2.10359",""
"1971","Belarus","Total","Age in completed years","Number",":",""
"1971","Switzerland","Total","Age in completed years","Number","2.03882",""
"1971","Cyprus","Total","Age in completed years","Number",":",""
"1971","Czechia","Total","Age in completed years","Number","1.99543",""
"1971","Germany including former GDR","Total","Age in completed years","Number",":",""
"1971","Denmark","Total","Age in completed years","Number","2.04332",""
"1971","Estonia","Total","Age in completed years","Number","2.18525",""
"1971","Greece","Total","Age in completed years","Number","2.32354",""
"1971","Spain","Total","Age in completed years","Number","2.90115",""
"1971","Finland","Total","Age in completed years","Number","1.68409",""
"1971","France","Total","Age in completed years","Number",":",""
"1971","Georgia","Total","Age in completed years","Number",":",""
"1971","Croatia","Total","Age in completed years","Number",":",""
"1971","Hungary","Total","Age in completed years","Number","1.92973",""
"1971","Ireland","Total","Age in completed years","Number","3.93180",""
"1971","Iceland","Total","Age in completed years","Number","2.92045",""
"1971","Italy","Total","Age in completed years","Number","2.39700",""
"1971","Liechtenstein","Total","Age in completed years","Number",":",""
"1971","Lithuania","Total","Age in completed years","Number","2.41407",""
"1971","Luxembourg","Total","Age in completed years","Number","1.95252",""
"1971","Latvia","Total","Age in completed years","Number",":",""
"1971","Moldova","Total","Age in completed years","Number",":",""
"1971","Montenegro","Total","Age in completed years","Number",":",""
"1971","North Macedonia","Total","Age in completed years","Number",":",""
"1971","Malta","Total","Age in completed years","Number",":",""
"1971","Netherlands","Total","Age in completed years","Number","2.36106",""
"1971","Norway","Total","Age in completed years","Number","2.48782",""
"1971","Poland","Total","Age in completed years","Number",":",""
"1971","Portugal","Total","Age in completed years","Number","3.00307",""
"1971","Romania","Total","Age in completed years","Number",":",""
"1971","Serbia","Total","Age in completed years","Number",":",""
"1971","Russia","Total","Age in completed years","Number",":",""
"1971","Sweden","Total","Age in completed years","Number","1.96131",""
"1971","Slovenia","Total","Age in completed years","Number",":",""
"1971","Slovakia","Total","Age in completed years","Number","2.42967",""
"1971","San Marino","Total","Age in completed years","Number",":",""
"1971","Turkey","Total","Age in completed years","Number",":",""
"1971","Ukraine","Total","Age in completed years","Number",":",""
"1971","United Kingdom","Total","Age in completed years","Number",":",""
"1971","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"1972","Andorra","Total","Age in completed years","Number",":",""
"1972","Albania","Total","Age in completed years","Number",":",""
"1972","Armenia","Total","Age in completed years","Number",":",""
"1972","Austria","Total","Age in completed years","Number","2.08398",""
"1972","Azerbaijan","Total","Age in completed years","Number",":",""
"1972","Belgium","Total","Age in completed years","Number","2.08967",""
"1972","Bulgaria","Total","Age in completed years","Number","2.02857",""
"1972","Belarus","Total","Age in completed years","Number",":",""
"1972","Switzerland","Total","Age in completed years","Number","1.91362",""
"1972","Cyprus","Total","Age in completed years","Number",":",""
"1972","Czechia","Total","Age in completed years","Number","2.09422",""
"1972","Germany including former GDR","Total","Age in completed years","Number",":",""
"1972","Denmark","Total","Age in completed years","Number","2.02979",""
"1972","Estonia","Total","Age in completed years","Number","2.12888",""
"1972","Greece","Total","Age in completed years","Number","2.31975",""
"1972","Spain","Total","Age in completed years","Number","2.87022",""
"1972","Finland","Total","Age in completed years","Number","1.57621",""
"1972","France","Total","Age in completed years","Number",":",""
"1972","Georgia","Total","Age in completed years","Number",":",""
"1972","Croatia","Total","Age in completed years","Number",":",""
"1972","Hungary","Total","Age in completed years","Number","1.92742",""
"1972","Ireland","Total","Age in completed years","Number","3.84090",""
"1972","Iceland","Total","Age in completed years","Number","3.09220",""
"1972","Italy","Total","Age in completed years","Number","2.34727",""
"1972","Liechtenstein","Total","Age in completed years","Number",":",""
"1972","Lithuania","Total","Age in completed years","Number","2.34490",""
"1972","Luxembourg","Total","Age in completed years","Number","1.74577",""
"1972","Latvia","Total","Age in completed years","Number",":",""
"1972","Moldova","Total","Age in completed years","Number",":",""
"1972","Montenegro","Total","Age in completed years","Number",":",""
"1972","North Macedonia","Total","Age in completed years","Number",":",""
"1972","Malta","Total","Age in completed years","Number",":",""
"1972","Netherlands","Total","Age in completed years","Number","2.15017",""
"1972","Norway","Total","Age in completed years","Number","2.38339",""
"1972","Poland","Total","Age in completed years","Number",":",""
"1972","Portugal","Total","Age in completed years","Number","2.85944",""
"1972","Romania","Total","Age in completed years","Number",":",""
"1972","Serbia","Total","Age in completed years","Number",":",""
"1972","Russia","Total","Age in completed years","Number",":",""
"1972","Sweden","Total","Age in completed years","Number","1.91110",""
"1972","Slovenia","Total","Age in completed years","Number",":",""
"1972","Slovakia","Total","Age in completed years","Number","2.49054",""
"1972","San Marino","Total","Age in completed years","Number",":",""
"1972","Turkey","Total","Age in completed years","Number",":",""
"1972","Ukraine","Total","Age in completed years","Number",":",""
"1972","United Kingdom","Total","Age in completed years","Number",":",""
"1972","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Age in completed years","Number",":",""
"1973","Andorra","Total","Age in completed years","Number",":",""
"1973","Albania","Total","Age in completed years","Number",":",""
"1973","Armenia","Total","Age in completed years","Number",":",""
"1973","Austria","Total","Age in completed years","Number","1.93659",""
"1973","Azerbaijan","Total","Age in completed years","Number",":",""
"1973","Belgium","Total","Age in completed years","Number","1.94853",""
"1973","Bulgaria","Total","Age in completed years","Number","2.14893",""
"1973","Belarus","Total","Age in completed years","Number",":",""
"1973","Switzerland","Total","Age in completed years","Number","1.81090",""
"1973","Cyprus","Total","Age in completed years","Number",":",""
"1973","Czechia","Total","Age in completed years","Number","2.31190",""
"1973","Germany including former GDR","Total","Age in completed years","Number",":",""
"1973","Denmark","Total","Age in completed years","Number","1.91706",""
"1973","Estonia","Total","Age in completed years","Number","2.06095",""
"1973","Greece","Total","Age in completed years","Number","2.26602",""
"1973","Spain","Total","Age in completed years","Number","2.83838",""
"1973","Finland","Total","Age in completed years","Number","1.49169",""
"1973","France","Total","Age in completed years","Number",":",""
"1973","Georgia","Total","Age in completed years","Number",":",""
"1973","Croatia","Total","Age in completed years","Number",":",""
"1973","Hungary","Total","Age in completed years","Number","1.92916",""
"1973","Ireland","Total","Age in completed years","Number","3.70647",""
"1973","Iceland","Total","Age in completed years","Number","2.94246",""
"1973","Italy","Total","Age in completed years","Number","2.30494",""
"1973","Liechtenstein","Total","Age in completed years","Number",":",""
"1973","Lithuania","Total","Age in completed years","Number","2.22094",""
